x,y
-0.17692307692307707,0.2125292732160648
-1.0464882943143814,1.9948060323949877
-1.0063545150501674,1.8216136032637764
-0.4578595317725753,0.5530447258465876
0.3983277591973242,0.24528861679291264
-0.7588628762541807,0.7547806845618411
-0.9461538461538462,1.275644096079689
-0.8190635451505017,1.065983363505757
-0.1635451505016724,0.33569508657350444
0.36488294314381253,0.2099509574006751
-0.6919732441471573,0.8295104854836519
0.4785953177257525,0.4971822618333056
0.05719063545150482,0.08219859029107209
0.7060200668896319,0.7963620493545847
-0.5581939799331105,0.7165910917388858
0.5521739130434782,0.3475956699974784
0.4451505016722408,0.36656213044397257
0.31137123745819384,0.1946277398754424
-0.9193979933110369,1.2438425078688304
0.37157190635451487,0.20322129098960057
0.42508361204013356,0.39840761048505763
-0.26387959866220745,0.35399115836917006
0.23779264214046814,0.38333258654621194
0.6525083612040132,0.658608709925288
-0.04314381270903023,0.019051743599760168
-0.9595317725752509,1.4606491692676957
-0.003010033444816207,0.017055178170093638
0.0036789297658861297,0.1956281866676492
0.03712374581939781,0.1505625837724281
-0.35083612040133794,0.3091495834923908
-0.6117056856187292,0.2628278752279936
0.6926421404682273,0.6649184177535
-1.0866220735785954,2.0624491873722923
-0.2371237458193981,0.20054571998101248
-0.5381270903010035,0.4842864973094265
-1.1,2.1364863104131375
0.030434782608695476,0.3027459716542291
-0.2772575250836121,0.27711185224042206
-0.8458193979933111,1.0973720817853005
0.010367892976588466,0.2202636540260397
-0.9662207357859532,1.7261664429900108
-0.0565217391304349,0.10958288858301635
-0.8324414715719064,0.9284956383026507
0.5655518394648829,0.4782068199552466
0.8799331103678929,1.3753985765498744
-0.6719063545150503,0.7539643131131906
-0.3976588628762543,0.4164994804292459
-0.2571906354515051,0.1737577799281949
-0.1301003344481606,0.29174712040497536
-0.9060200668896322,1.2662294449245715
0.6056856187290969,0.5321317341359075
-0.6050167224080268,0.37494948479135215
-0.06321070234113724,0.21688985860144405
-0.3240802675585285,0.47882466486777037
-0.7321070234113713,0.6214991568004761
-0.725418060200669,0.593414354142275
-0.48461538461538467,0.38413966565056434
0.2511705685618728,0.4397895588293056
-0.8123745819397994,0.9683936407524509
-0.30401337792642147,0.20838728967326464
0.11070234113712374,0.11692118246479019
0.20434782608695645,0.23251344203740243
-1.0732441471571907,1.9901549422031586
-0.049832775919732564,0.17568333932722235
-0.1836120401337794,0.17646259207595294
0.08394648829431417,0.0685434042814011
0.47190635451505014,0.3834436604923089
-0.431103678929766,0.2541267953945765
0.7193979933110366,0.9529454450955429
0.5856187290969899,0.5637082569523638
-0.8658862876254182,1.057265616858478
0.2712374581939798,0.37016130948607034
-0.2906354515050168,0.2043257091017518
0.5120401337792642,0.5250484996172206
-0.09665551839464892,0.1659108483904618
0.3581939799331102,0.24393320827276782
-0.5515050167224081,0.47929771539586324
0.27792642140468216,0.36026746906861795
-0.8993311036789299,1.2632523883792395
0.4652173913043478,0.3090177448633906
0.6190635451505015,0.6220841342504265
-1.079933110367893,2.0839504163949734
0.4117056856187289,0.22039052128179165
-0.47792642140468233,0.43809828699647146
0.8264214046822742,1.2035178573101046
-0.29732441471571913,0.24901619237798822
0.29799331103678917,0.3306823023293898
0.02374581939799314,0.255049424286985
0.6458193979933109,0.5522615983855025
0.5989966555183945,0.6783559599319129
0.3782608695652172,0.3123347458800496
-0.5113712374581941,0.3730550149623303
-0.6518394648829433,0.520264943810855
-0.5648829431438128,0.3628343052630455
-0.705351170568562,0.718436136724714
-0.3307692307692309,0.2127152017792405
0.1040133779264214,0.2305865186234393
-0.8525083612040134,1.0329783788722635
0.017056856187290803,0.13998157883169582
-0.5849498327759198,0.47866436237427534
-0.8926421404682275,1.22893122127723
-0.39096989966555196,0.3224652703163812
0.8464882943143812,1.3178665068816326
0.6391304347826086,0.46980788327417133
-0.7187290969899667,0.7697932727217993
0.5588628762541805,0.3019608268598831
-0.9795986622073579,1.4975815024310795
0.7260869565217389,0.7968060284725119
0.7929765886287625,0.9974525211598289
-0.645150501672241,0.5823336432227829
-0.765551839464883,0.7218598428963232
-0.41103678929765897,0.1473284701295784
0.6257525083612039,0.6745070005898771
-0.7923076923076924,0.7531523172235964
-0.37090301003344495,0.38119980510175555
-0.5180602006688965,0.5183029603844684
-0.7722408026755854,0.8709541418264868
-1.039799331103679,1.7597269918826948
-0.805685618729097,1.0559681845579083
-1.0933110367892978,2.184996175336455
-0.15016722408026761,0.2760859574268544
-0.21036789297658876,0.1409616206943708
0.8531772575250836,1.1554401532023804
0.5387959866220735,0.42365019332118814
-0.5715719063545152,0.4926738746669124
-0.46454849498327766,0.3081285463953682
0.9,1.1881151699875874
-0.6986622073578597,0.6196558767041503
0.8331103678929765,1.0678489394409811
-0.08327759197324425,0.23450882439725518
0.8732441471571906,1.2122184052580096
-0.5247491638795988,0.35828806132829116
-0.6250836120401339,0.2782680492670642
-0.685284280936455,0.7144899523904921
-0.47123745819398,0.2788834108408348
0.45852842809364547,0.29514085171110516
-0.49799331103678934,0.4192955861336956
-0.2705685618729098,0.1806219773607345
-0.42441471571906364,0.173757591295763
-0.7789297658862877,0.7440013842082543
0.8197324414715719,1.130521852350536
0.3180602006688962,0.09953749625196323
0.2110367892976588,0.20894881747563634
-0.08996655518394658,0.21876836986869058
-0.3775919732441473,0.22610521308348888
-0.7387959866220737,0.8009046732027449
0.7127090301003343,0.6454270128443695
-0.6785953177257527,0.6579608474341933
-0.13678929765886294,0.1780663382886401
-0.10334448160535126,0.3489491285334785
-0.4177257525083613,0.2943170164371432
0.3247491638795985,0.39730984395867974
0.5187290969899665,0.5895104018550535
0.07725752508361183,0.28684237659552714
-1.019732441471572,1.770443907667186
0.04381270903010015,0.1553255885217703
0.24448160535117047,0.38685583524398703
-1.0264214046822744,1.8722666574686704
0.7528428093645483,0.9608415895527516
0.3046822742474915,0.2336975227398749
-0.451170568561873,0.1093229449571288
0.7795986622073576,0.8804480065714264
0.5722408026755852,0.47424377365397524
-0.4377926421404683,0.37241301521997633
-0.3107023411371238,0.21681153634289255
-0.491304347826087,0.5489443581095413
0.19096989966555178,0.2549489405143171
-0.6585284280936456,0.7401077491198268
-0.8391304347826087,1.0599111000838057
0.746153846153846,0.8388706570423285
0.7394648829431436,0.8266059530255632
-0.009698996655518544,0.29123492597803374
0.0705685618729095,0.17669405931211057
-0.9327759197324416,1.1449841324152832
-0.40434782608695663,0.3137875658380043
-0.14347826086956528,0.05187881764486629
-0.03645484949832789,0.1283052886309186
-0.665217391304348,0.4503813766621205
0.6591973244147156,0.5607336776677855
0.5321070234113712,0.4541337699477469
0.13076923076923075,0.21608697433159377
-0.1100334448160536,0.32565994761630696
0.29130434782608683,0.3464127086439066
-0.7521739130434784,0.7857143979441216
0.25785953177257515,0.40440840484988183
0.06387959866220716,0.15770202094082014
-0.023076923076923217,0.20652326904140345
-0.28394648829431446,0.06008423717471806
0.7862876254180602,1.2566213150056291
0.6324414715719062,0.3936087054151746
-0.9996655518394649,1.712427576674174
-0.9929765886287626,1.6725050709120008
-0.8859531772575252,1.154213140457554
0.4183946488294312,0.14577025555535783
-0.3575250836120403,0.5276100956839689
0.8933110367892976,1.3456183135322244
-0.17023411371237473,0.0493769693967602
-0.9528428093645486,1.3575149027535782
-1.0331103678929767,1.9734477574231886
0.3448160535117055,0.4504768137318438
0.8866220735785952,1.2389751407974543
-0.22374581939799343,0.29204789650893315
0.4852842809364548,0.42493657001406326
-0.3441471571906356,0.2383397732856351
-0.9862876254180603,1.5401437223323837
-1.0665551839464884,1.9181751432686156
0.8665551839464882,1.4441338524085965
-0.9729096989966556,1.4654781820886473
0.6859531772575249,0.6316652219654442
